Contribution ID;Comment ID;Comment Subject;Comment Text;created (UTC)
14;181;;"Für eines der vernachlässigten Stadtteile Hamburgs, trotz zentraler Lage, gibt es leider nur in diesem Bereich eine Möglichkeit auf Erweiterung der Wohnsiedlung.

Diesbezüglich sollte man auch einmal abwägen, ob die Erweiterung auf weitere Wohnmöglichkeiten nicht von enormerer Bedeutung ist und dies stärker vertreten werden sollte, vor allem von der Politik, als die Fischgaststätte, die ohnehin aus einigen Gründen kurz vor der Schließung stand (schon vor der Schließung des Zollgebiets).";2020-10-04T20:27:53Z
14;196;;Dieses Gebäude erstickt den Platz und die historischen Gebäude regelrecht. Fürchterlich!;2020-10-06T09:54:17Z
14;203;Antwort an Nr. 196;Besser als die Variante B, welche einfach schrecklich aussieht.;2020-10-06T13:29:23Z
14;222;Antwort an Nr. 196;Absolut, das sehe ich auch so. Viel zu große, klobige Proportionen;2020-10-07T21:31:08Z
14;225;Antwort an Nr. 222;Absolut, das sehe ich auch so. Viel zu große, klobige Proportionen bei Variante B;2020-10-07T21:38:03Z
14;205;;Klotzig, klobig, ziemlich uncharmant. Interessanter allerdings als Plan B. Aber Hauptsache für mich, dass die Zollgebäude bleiben!;2020-10-06T18:30:17Z
14;207;;Bei diesem Entwurf ist scheinbar die Freihafenbrücke als Querung für den Radverkehr gar nicht bedacht worden? Dort kommt man zum einen wesentlich besser drüber, zum anderen ist bereits heute der Radweg durch die Hafen-City wirklich super! Im Gegensatz zur Neuen Elbbrücke und dem unbequemen Radweg am Großmarkt entlang, mitsamt seinen Hindernissen.;2020-10-06T18:48:58Z
14;221;;Katastrophe... völlig überdimensioniert, hektische Fensteranordnung, die Schrägen an Dach und Seiten völlig unpassend zur bestehenden Bebauung. In 10 Jahren Problemblock anstatt Superblock. Gerne ein Blockrand mit Höfen, aber bitte kleinteilger und mit abwechslungsreicheren Fassaden (s. Sonninquartier).;2020-10-07T21:29:06Z
14;232;;Die Anordnung der Fenster sollte unbedingt überarbeitet werden. Noch mag dieser Baustil mit dem aktuellen Trend übereinstimmen, aber in spätestens 15 Jahren wird man beim Anblick der Fassade den Kopf schütteln. Zeitlos ist anders...;2020-10-08T14:06:14Z
14;271;Antwort an Nr. 232;Stimme ich zu, zumindest besserer Ansatz als Plan B;2020-10-10T13:15:52Z
14;277;;"Hier vermisse ich wieder eine deutlich höhere Bebauung.

Oder zumindest auf der Nordseite von den Elbbrücken.";2020-10-10T13:27:31Z
14;283;;Bei beiden Varianten A und B sehe ich viel Bodenversiegelung. Das sollte nicht sein. Oder: alles, was man dem BODEN wegnimmt, MUSS auf die Dächer wieder drauf ! Das sollte finde ich eh Gesetz werden für ALLE Neubauten. Die Fischgaststätte muß unbedingt bleiben, auch die alten Zollgebäude. So etwas zeigt den Ursprung dieses Geländes. Alles andere ist glattgebügelt und könnte überall in Deutschland sein.;2020-10-11T13:03:56Z
14;368;Antwort an Nr. 283;Die Veddel war an dieser Stelle vor dem 2. Weltkrieg bebaut mit Gründerzeithäusern, einem Ballsaal etc. (S. http://www.veddel-bilder.de/index.php/bilder/strassen/tunnelstrasse). Die Zollnutzung ist daher lediglich nachkriegsprägend und sollte nicht überbewertet werden. Eine intelligente Dachnutzung unterstelle ich den Architekt*innen ohnehin, wenngleich an dieser Stelle der Boden bereits versiegelt ist - nämlich mit ebenfalls denkmalgeschützten Pflastersteinen.;2020-11-01T15:59:22Z
14;323;;Das südliche Gebäude ist privateigentum und sollte nicht mitbeplant werden;2020-10-22T08:27:16Z
14;328;;"Grundsätzlich: Erhalt Fischgaststätte sowie min. einer Zollhalle als Identifikationspunkt nötig.
Entwurfsschwäche: Superblock“ negiert „menschlichen Maßstab“; Prielstraße trennt Quartier von Elbe; Raum nicht nutzbar. 
Lösung: Überplattung/Überbauung Prielstraße für deutlich mehr Bauland (mit Elbblick); Bebauung analog Brandshöfe bis an den Deich, mit parzellenartigen Hausstrukturen, nutzungsoffen, hochverdichtet, aber mit Adressbildung je Haus. Zusätzlich Punkthäuser in der Abfahrtsschleife.";2020-10-25T18:47:16Z
14;333;;Ich bin 16 Jahre alt und wohne auf der Veddel.  Ich gehe mit meinen Freunden oft in die Veddeler Fischgaststätte essen  und bin der Ansicht dass diese Zeitreise auf der Veddel in diesem Gebäude für uns Nachkommen erhalten bleiben muss.;2020-10-29T19:34:17Z
14;334;Antwort an Nr. 333;Älteste Fischbratküche Hamburgs: stehen lassen oder abreisen? Die Frage beantwortet sich doch von selbst, oder?!? Schön, dass ich an diesem historischen Ort auch das Publikum verjüngt.;2020-10-29T20:51:25Z
14;359;Antwort an Nr. 333;Du und deine Freunde sind vermutlich die Einzigen in Hamburg, die sowas gerne machen. Ist ja schön und gut für euch, ich wünsche euch auch viel Spass damit. Wie sinnvoll das für den Umkreis ist, solltest du wohl selber wissen!;2020-11-01T15:19:59Z
14;379;Antwort an Nr. 359;Oh das Kult Lokal ist weit über die Grenzen Hamburg bekannt wir haben als alte Stammgäste und Bewohner der Veddel schon gemerkt das in den letzten Jahren immer mehr Familien und Jugendliche dort Essen gehen um so wichtiger ist es das das Gebäude dort stehen bleibt und das Lokal nicht in die zollhäuser kommt, das wäre dann nichts besonderes mehr!;2020-11-01T22:24:00Z
14;337;;"Ich finde beide Enwtürfe nicht sehr ansprechend, aber dieser Entwurf sagt mir noch am ehesten zu, weil dadurch eine breitere Nutzung möglich ist. Auf der Veddel fehlt es an Wohnungen, einem richtigen Supermarkt und einer Drogerie, sowie ein paar nette Cafés, die für jederman zugänglich sind.
Diese Variante würde es noch am meisten berücksichtigen. Wichtig wäre aber, dass eine Drogerie Platz hat, damit die Veddeler *innen auch einen Nutzen haben.";2020-10-30T05:50:32Z
14;355;;Es spielt keine Rolle bei welcher Variante es implementiert wird, aber eine neue Moschee ist ein muss. Es kann nicht sein, dass man sich wegen den „Hinterhof-Moscheen“ und der Parallelgemeinschaft beschwert, wenn nichts dagegen getan wird. Eine neue, moderne Moschee im belebten Bereich sorgt für ein Zugehörigkeitsgefühl und bringt die Menschen im Stadtteil näher.;2020-11-01T15:07:24Z
14;357;Antwort an Nr. 355;Sehr guter Vorschlag!;2020-11-01T15:15:20Z
14;380;Antwort an Nr. 355;"Absolut richtig. In den Werkstätten wird immer viel von Kultur und Denkmalschutz, Fahrradwege und Freiraum gesprochen. Alles schön und nett gemeint, aber die Prioritäten der Veddeler sind dabei nicht klar an oberster Stelle.
Eine neue Moschee ist sehr wichtig und genau passend hier, wo Veddeler und Grasbrookler treffen sollten - sie wird den Platz als Versammlungsort stärken. Dieses Begehren darf nicht ignoriert werden, es erfordert Berücksichtigung, wenn man es mit Beteiligung ernst meint.";2020-11-01T22:30:48Z
14;361;;"Hallo zusammen, 

der sehr große Anteil an Migranten auf der Veddel indiziert einen sehr großen Anteil an Muslimen. Leider ist es bei großen religiösen Ereignissen, wie dem wöchentlichen Freitagsgebet sehr schwer jedem interessierten einen Platz in der Moschee zu ermöglichen. Aus diesem Grund würde ich gerne meine Stimme für eine neue Moschee  aussprechen. 

Mit freundlichen Grüßen";2020-11-01T15:30:55Z
14;370;;Die Veddel hat vielschichtige Bedarfe: Wir brauchen einen Vollsortimenter, eine Drogerie, Räume für den Stadtteil, größere Räume für eine Moschee und vor allem zusätzlichen Wohnraum. Der Entwurf A ist zwar im Wirken sehr mächtig (und unterbindet die Sichtbeziehung zu den Zollgebäuden), bietet aber genügend Platz und ein sinnvolles Konzept für die Wünsche und Hoffnungen des Stadtteils. An genau dieser Stelle müssen Grasbrook und Veddel zusammenkommen und das geht nur mit interessanten Angeboten!;2020-11-01T16:44:04Z
14;371;;Ist der Superblock nicht vielleicht doch etwas zu mächtig?  Geht es auch in etwas kleineren Dimensionen? Die Zollhäuser müssen ja erhalten bleiben und könnten dann auch besser zur Geltung kommen. Das Fischlokal ist in den Plänen gar nicht mehr zu finden,  obwohl sie in  Reiseführern zu finden ist und sicher genauso erhaltungswürdig ist wie die Zollhäuschen.  Bitte Dimensionen im Einklang mit historischem noch mal überdenken.;2020-11-01T18:21:43Z
14;376;Antwort an Nr. 371;Ja ich sehe das auch so kleinere Dimensionen wären attraktiver der Erhalt der Fischgaststätte ist ein muss es ist ja schließlich die älteste Hamburgs genau so wichtig ist es das wir ein Drogeriemarkt bekommen .;2020-11-01T21:47:38Z
14;372;;Die Zollhallen zu erhalten ist eine falsche Entscheidung. Hier geht wertvoller Raum verloren, der in einem Stadtteil, eingefasst von Autobahn und Elbe, dringend benötigt wird und rar ist. Den Bewohnern der Veddel mangelt es an außtechender Nahversorgung, an medizinischer Versorgung und an adäquaten Wohnungen. Der richtige Impuls wäre es, Denkmalschutz nicht über menschenwürdiges Leben zu stellen. Die Veddel könnte durch ein mutiges Konzept OHNE die Zollhallen ungemein profitieren.;2020-11-01T21:17:50Z
14;373;;2/2 Zudem sollte ein vernünftiger und attraktiver Übergang zum Grasbrook geschaffen werden, damit beide Stadtteile tatsächlich voneinander profitieren können und die Veddel nicht weiter angeschlagen wird. In diesem Entwurf sind die (momentan immer mehr verfallenen) Zollgebäude noch nicht mal “von außen“ zu sehen. Das ist kein sinnvoller Erhalt.;2020-11-01T21:21:08Z
14;377;;"Ich finde diesen Entwurf deutlich gelungener als die Variante B. Er ist zwar klotzig, aber etwas anderes ist aufgrund des sehr starken Lärms nicht sinnvoll. Gut, dass auch eine gewisse Wohnnutzung möglich ist.

Dieser Ort muss unbedingt Nahversorgung für den Stadtteil unterbringen und auch etwas anbieten, was die zukünftigen Bewohner des Kleinen Grasbrooks hierher bewegt, z.B. ein Drogeriemarkt. Es darf keinesfalls einfach alles auf der Grasbrook-Seite entstehen.";2020-11-01T22:08:25Z
14;378;;"Die Zollgebäude sind hier eine Beleidigung für die Veddeler, deren Bedürfnisse und Hoffnungen an dieser Stelle blind aufgeopfert werden.
Denkmalschutz im Allgemein ist ein hohes Gut, keine Frage, und ein würdiger Umgang mit dem Lagerhaus G auf dem Grasbrook, z.B., ist im Laufe dieser Entwicklungen unentbehrlich. Hafengeschichte soll man auch achten, und das macht man, mit dem Hafenmuseum. 
Aber diese mächtige Zollgebäude, sie bringen keinem etwas, und allerwenigstens den Bewohnern der Veddel.";2020-11-01T22:20:22Z
15;15;;"Dies ist die bessere Variante, weil der offene Blick zur Elbe entsteht.
Die Prielstraße könnte in einem außen begrünten Tunnel verschwinden und somit Lärm und Häßlichkeit.
Die autofreie Wegebeziehung zwischen Grasbrook, Veddel (alt) und Veddel-Nord überzeugt.";2020-10-02T20:05:04Z
15;29;Antwort an Nr. 15;Exakt. Das ist deutlich besser.;2020-10-02T21:36:33Z
15;175;Antwort an Nr. 29;Sehe ich jetzt nicht so, aber genug Argumente findet man ja auch der Seite von Variante A;2020-10-04T16:03:09Z
15;210;Antwort an Nr. 175;NEIN!!!;2020-10-07T17:16:09Z
15;211;Antwort an Nr. 15;"Mh, übersehe ich irgendwelche Unterlagen? Ich finde im Entwurf weder die Information, dass Autos in einem Tunnel verschwinden, noch warum der Blick auf die Elbe hier ""offen"" sein sollte? Soll etwa der Deich weg? Auf den Bildern sieht es so aus, als würde die Prielstraße  verlaufen wie bisher, man hat in den Skizzen nur die Autos nicht eingezeichnet.";2020-10-07T17:27:22Z
15;226;Antwort an Nr. 210;„NEIN!“ bestes Argument 2020;2020-10-08T08:42:37Z
15;308;Antwort an Nr. 211;Das erste Bild zeigt doch den Blick von der Brücke zum Grasbrook. Von der Brücke hat man den offenen Blick zu den Elbbrücken und darüber hinaus.;2020-10-14T11:21:25Z
15;363;Antwort an Nr. 15;"Die Über- bzw. Untertunnelung der Hauptverkehrsachse ist ein sehr sinnvoller Gedanke. Er wird aber leider von keinem der Entwürfe aufgegriffen. Somit bleibt nur der realistische Blick auf den Entwurf B: Die Lärmquellen werden nicht abgestellt und die Aufenthaltsqualität leidet enorm. Durch die Zeilenbebauung können keine Wohnungen entstehen, die hier so dringend benötigt werden.

... in Hinblick auf den Blick zur Elbe: Die Verweildauer oben auf der Übergangsbrücke dürfte nur kurz sein...";2020-11-01T15:34:39Z
15;16;;Die Fischgaststätte muss auf jeden Fall erhalten werden.;2020-10-02T20:38:41Z
15;279;Antwort an Nr. 16;Ja die Fischbratküche MUSS bleiben!;2020-10-10T21:45:22Z
15;287;Antwort an Nr. 16;"Ja, es wäre unverantwortlich wenn man diese Kult-Gaststätte nicht erhalten würde, und zwar von innen UND außen in ihrer HEUTIGEN Form! Ich hoffe das Denkmalschutzamt stellt dies Gebäude rechtzeitig unter Schutz, aus traditioneller Sicht mindestens ebenso wichtig wie z.B. die Grindelhochhäuser! Hamburgs älteste Gaststätten-Inneneinrichtung im ""Niewöhner"" in der Gertigstraße wurde bereits sang- und klanglos vernichtet. Bitte nicht auch noch die Veddeler Fischgaststätte !!!!";2020-10-11T20:15:50Z
15;302;Antwort an Nr. 16;Ich habe die Stadtwerkstatt angesehen. Dort wurde auf Nachfrage vom Oberbaudirektor zugesagt, dass die alte Fischgaststätte bleibt. Deshalb frage ich mich jetzt umso mehr, warum in den Plänen nichts davon zu finden ist?;2020-10-13T10:36:46Z
15;307;Antwort an Nr. 302;"Ei Alleinstellungsmerkmal haben nicht die - sicher wertvollen - Zollhäuser, sondern die alte Fischgaststätte. Bei den ""10 Highlights am Hafen"" auf der Reisereporter-Website wird die Veddeler Fischgasstätte an erster Stelle genannt und selbst das Maritime Museum (Platz 6) oder der Museumshafen Övelgönne (Platz 9) folgen erst später. Sogar der ""Spiegel"" hat dieser Kult-Gaststätte vor sechs Jahren einen Artikel gewidmet. Das nun keiner der Entwürfe den Erhalt der Gaststätte einplant ist ein Unding!";2020-10-13T21:33:34Z
15;326;Antwort an Nr. 307;Ja, die Fischgaststätte macht diesen Teil Hamburgs aus. Leider weiß ich nicht, wie ihr Charme bei diesem neuen Umfeld erhalten bleiben könnte :-/;2020-10-25T17:53:39Z
15;22;;"Klötze - widerliche Kötze.  
Das ist so scheusslich, das muss man niemandern zeigen.";2020-10-02T21:16:00Z
15;76;Antwort an Nr. 22;Seit die Architekten nur noch am PC planen, sieht doch alles so aus. Außerdem ermöglicht diese Art Gebäude maximale Grundstücksnutzung. Schön auch, wenn alles überall gleich aussieht, dann muss ich gar nicht mehr nach Billund.;2020-10-03T10:28:45Z
15;272;Antwort an Nr. 76;"Maximale Grundstücknutzung sieht in A zumindest besser geregelt aus als in B.

Bei B bleibt vor allem ist weniger Wohnfläche und es sieht trotzdem schlimmer aus..";2020-10-10T13:18:20Z
15;309;Antwort an Nr. 76;"Würde man von Hand zeichnen, würden die Häuser ja trotzdem nicht mehr Stein auf Stein oder mit Fachwerk gebaut werden. Diese beiden Riegel sind natürlich wirklich sehr viel einfacher als der ""Superblock"" in der anderen Variante. Aber der freie Blick, den die Riegel möglich machen, hat schon was.";2020-10-14T11:25:23Z
15;24;;"Dieser Entwurf gefällt mir besser. Er ist offener und wirkt durch die Öffnung nicht so in sich geschloßen. Die Architektur der beiden Baukörper finde ich allerdings zu klotzig. Diese sollte man durch weitere Fenster etwas auflockern.
Was sonst noch wichtig ist: Es müssen ausreichend Gewerbeflächen geschaffen werden! Die Veddel braucht endlich eine Alternative zum viel zu kleinen PENNY Markt und einen Drogeriemarkt. Außerdem muss die Fischgaststätte in ihrer ursprünglichen Form erhalten werden!";2020-10-02T21:18:45Z
15;120;Antwort an Nr. 24;"Gewerbeflächen find ich immer gut! Büroflächen sind supi.

Aber ich finde die A Variante ist deutlich ansprechender als die B Variante.";2020-10-03T18:08:18Z
15;35;;Was ist mit den jetzt bestehenden Wohnungen, die sich direkt an der ersten Zollhalle befinden. Dort wohnen Familien, die auch mit in die Planung einbezogen werden müssen.;2020-10-02T22:40:46Z
15;360;Antwort an Nr. 35;"100% Zustimmung. Dies gilt auch für alle weiteren Anlieger*innen und Grundeigentümer*innen, die von den Planungen betroffen sind (hier insbesondere unbedingt auch das nur wenig beachtete neue Gebäude, das u.a. das Hotel, das Jugendzentrum &amp; Penny überplant).";2020-11-01T15:25:12Z
15;49;;Hier müssen auch Spielpätze her;2020-10-03T05:20:18Z
15;51;;Ich finde diese Variante besser, weil es mehr Luft und Grün gibt.Es wirkt alles etwas weitläufiger. Der Rest der alten Zollhallen kommt mehr zur Geltung. Der Charme bleibt erhalten;2020-10-03T06:14:44Z
15;52;;"Beton muss her, Beton muss her
Apartmenthäuser, immer mehr
Reißt ab die alten Buden
Saniert mit Grau die guten Stuben

Beton muss her, Beton muss her
Der Mischer ist schon wieder leer
Da vorne ist noch grün zu sehen
Das soll im Grau bald untergehen

Trostloser Würfelbau! Typisch Hamburg.";2020-10-03T06:15:52Z
15;273;Antwort an Nr. 52;Aber A ist schon zumindest gelungener als diese Variante;2020-10-10T13:19:36Z
15;54;;Öde Zeilenbauten. Dieser Entwurf gefällt mir deutlich schlechter. Zwar wird damit ein Bezug zu den alten Zollhallen genommen. Allerdings fehlt mir neben dem Bezug zu den Wohnblöcken der Veddel auch die Urbanität bei diesem Entwurf. Der Übergang zum Grasbrook wirkt dadurch auch weniger gelungen.;2020-10-03T06:23:42Z
15;55;;Bei diesem Entwurf ist kein Wohnungsbau möglich, der dringend benötigt wird.;2020-10-03T06:24:29Z
15;60;;"Für mich ist bei dieser Variante die Verbindung zur Elbe/nach Rothenburgsort/Hafencity besser gelungen, als bei dem anderen Entwurf. Der Durchgang bei der ""Hofvariante"" finde ich als zu ""dunkel"".";2020-10-03T07:25:21Z
15;62;;Die offene Aufteilung finde ich auch besser auch wenn die Variante mit dem Hof mehr Wohnungsbau ermöglicht. Wenn kaum Sonnenlicht und frische Luft hinein kommt, wird das nicht unbedingt gemütlich. Mit Hinblick auf den drumherum liegenden Ausbau, wäre ein kleiner Marktplatz bzw. Gewerbeflächen tatsächlich nützlich. Die Klötze sind aber nicht unbedingt freundlich gestaltet, ein paar Fenster und Balkone/Terrassen würden das vielleicht auflockern.;2020-10-03T09:09:22Z
15;274;Antwort an Nr. 62;Frische Luft kommt so oder so rein bei A;2020-10-10T13:20:50Z
15;275;Antwort an Nr. 274;Außerdem gibt es Lärmschutz dazu;2020-10-10T13:21:08Z
15;364;Antwort an Nr. 62;Im Entwurf B wird Wohnungsbau leider nicht möglich sein, da es keinen ausreichenden Lärmschutz gibt. Dies spricht klar für Entwurf A.;2020-11-01T15:37:19Z
15;66;;Nicht akzeptabel. Kein Camp für Moria Flüchtlinge vorgesehen. Keine Obdachlosen Unterkünfte geplant. Ist der Architekt ein NPD Mitglied?;2020-10-03T09:56:22Z
15;121;Antwort an Nr. 66;"Erzähl jetzt kein Schwachsinn, was hat jetzt Moria miT UNSERER Stadt Entwicklung zu tun? Wir wollen das da was schönes zum vorzeigen kommt, wenn man Hamburg betritt.

Nicht irgendwelche Flüchtlingscamps ZWISCHEN der Autobahn, U und S-Bahn.

Man muss logisch begründen können bevor man Schwachsinn liefert.";2020-10-03T18:12:02Z
15;122;Antwort an Nr. 121;Und die Variante A ist eindeutige hier der Sieger.;2020-10-03T18:12:38Z
15;83;;Einfach hässlich, seit Jahren verschandeln Architekten die Stadt und erzählen was von Aufwertung. Hat zu Folge daß die Mieten steigen alte Anwohner vertrieben werden. Der möchtegern Sprung über die Elbe hat doch gezeigt,dass die Anwohner kein Interesse an eurer Aufwertung haben.Die Architekten leben genau wie unsere Politiker in einer Blase und haben null Bezug zu den Stadtteilen. Hier sollen sich einige wenige wieder bereichern dürfen. Siehe PauliHaus oder Sternbrücke;2020-10-03T11:06:06Z
15;105;Antwort an Nr. 83;"Ja stimmt! Am liebsten einfach wieder ein neues Wettbewerb.

Sonst tendiere ich auch grad eher zur A Variante, da sie zumindest bisschen, also minimale Ästhetik hat.

Voll blöd das COBE architects Variante nicht eingeführt wird!";2020-10-03T15:44:25Z
15;104;;"Ich finde diese Variante ist die eindeutig schlechtere, das Gebäude darf sich so nichtmal blicken lassen „als Stadteingangs Gebäude“ hier wurde deutlich bei der Ästhetik nichts berücksichtigt und ich wäre nicht verwundert falls die Leute die in der Bahn oder in Autos vorbeifahren abgeschreckt werden von diesen hässlichen Klötzen.

Da hat die Variante A definitiv „zumindest“ mehr Charakter als die Variante B.

Die geschlossene Form neben Autobahn/Zugverkehr ist ein Muss oder es wir sehr laut!";2020-10-03T15:42:37Z
15;195;Antwort an Nr. 104;Der Stadteingang wird ja zukünftig eher durch den Elbbrücken- Tower gekennzeichnet. Eine massive Bebauung auf der Südseite der Norderelbe finde ich da überflüssig. Da sollte man sich, wenn überhaupt, eher am Maßstab des Bestehenden orientieren.;2020-10-06T09:48:43Z
15;276;Antwort an Nr. 195;"Aber der Kontras zwischen B und dem Elbtower bzw der naheliegender Wohnung ist zu extrem.

Da passt deutlich die Variante A besser rein, oder vielleicht doch was höheres? Mit Freiraum?";2020-10-10T13:24:10Z
15;133;;Ich finde definitiv die A Variante besser! Ich lebe auf der Veddel seit fast 24 Jahren, und finde wir brauchen definitiv mehr Einkaufsmöglichkeiten. Wir müssen immer fürs einkaufen nach Wilhelmsburg oder Rothenburgsort fahren, ein kleiner Penny reicht leider nicht aus... Und mehr Wohnungen müssen ehrlich gesagt nicht sein. Außerdem, wenn nur die Albanischen Cafés (wo nur Männer draußen vorbeigehende Frauen angaffen), würden wir Veddeler wirklich aber wirklich allein deshalb glücklicher werden!;2020-10-03T20:36:50Z
15;134;Antwort an Nr. 133;*wenn die Cafés abgeschafft werden*;2020-10-03T20:38:00Z
15;164;;Da würde sich eine Nutzung ode Gestaltung wie in Camden Lock/London anbieten;2020-10-04T12:09:08Z
15;193;;Das Veddeler Fischgaststätte mit seinem schönen Garten darf dort nicht verschwinden. Es ist ein Relikt aus der Nachkriegszeit, ein Unikat und beliebtes Ziel für Touristen und Einheimische. Dieser Ort muß erhalten werden.;2020-10-06T09:25:45Z
15;300;Antwort an Nr. 193;Zur Veddeler Fischgaststätte: Seit fast 90 Jahren (seit 1932)  wird in dieser unscheinbaren Gaststätte traditionell Backfisch serviert, eine einmalige Institution im Hamburger Hafen. Wie gefühlskalt und geschichtslos muss man sein dieses unscheinbare Kleinod der coolen Planung am PC zu opfern. Sind die Planer je vor Ort gewesen? Haben sie je mit den Bewohnern dort gesprochen? In der Fischgaststätte haben sie sicher nie gesessen?;2020-10-12T21:46:53Z
15;327;Antwort an Nr. 193;Ja, aber die Lösung sollte nicht sein, die Fischgaststätte in ein Shoppingcenter zu verschieben.;2020-10-25T18:01:57Z
15;194;;"Kann man nicht die Prielstraße und die Straße Am Bahndamm stilllegen und den Verkehr südlich der historischen Zollstelle entlangführen?

Dann entstünde zur Elbe hin ein zusammenhängendes Areal mit der Zollstelle, dem Bunker und der Fischbratküche, die dann mit ihrem Garten erhalten bleiben könnte. Überhaupt könnte dann dort eine inselhafte Parkfläche entstehen mit allerlei Gastronomie, Galerien oder was sonst noch in den Zollgebäuden einziehen kann.";2020-10-06T09:46:32Z
15;208;;Auch bei Entwurf B ist leider Radverkehr über die Freihafenbrücke gar nicht eingeplant. Würde man diese von Veddel mit dem Rad erreichen, käme man wesentlich bequemer in die City. Die Freihafenbrücke fährt sich um Welten angenehmer, der Radweg von dort in die City ist bereits heute voll ausgebaut und vorbildlich ausgestaltet. So könnte man eine wesentliche Verbesserung des Radnetzes ganz ohne Einschnitte für Autos erreichen.;2020-10-06T18:53:35Z
15;324;;Das südliche Gebäude ist privateigentum und sollte nicht mitbeplant werden;2020-10-22T08:27:49Z
15;356;;Es spielt keine Rolle bei welcher Variante es implementiert wird, aber eine neue Moschee ist ein muss. Es kann nicht sein, dass man sich wegen den „Hinterhof-Moscheen“ und der Parallelgemeinschaft beschwert, wenn nichts dagegen getan wird. Eine neue, moderne Moschee im belebten Bereich sorgt für ein Zugehörigkeitsgefühl und bringt die Menschen im Stadtteil näher.;2020-11-01T15:08:45Z
15;358;;Entwurf B ist problematisch: Lärmbelastung ist hier sehr hoch, die Aufenthaltsqualität dadurch schlecht. Hier nutzt auch eine schöne Sichtbeziehung zum Elbtower nicht viel, wenn der Platz letztlich von niemandem genutzt wird und hier keine Wohnungen entstehen (können). Mehr Bewohner*innen werden benötigt, um eine Kaufkrafterhöhung zu schaffen und Gewerbetreibende/Drogerie/Vollsortimenter in den Stadtteil zu bekommen. Dies wird dringend (!) auf der Veddel benötigt! Variante A ist da besser.;2020-11-01T15:17:52Z
15;362;;Eine größere Moschee;2020-11-01T15:32:19Z
15;374;;Auch bei diesem Entwurf gilt, dass die Zollgebäude eine wirklich sinnvolle Bebauung verhindern. Die Veddel braucht keine Zollgebäude, kein kleinteiliges Gewerbe oder Ateliers. Im Stadtteil mangelt es an Grundlegendenstem. Die Interessen sollten der Bewohner müssen ernstgenommen werden und sollten über dem Denkmalschutz stehen. Hamburger Hafengeschichte ging es an vielen Orten zu sehen, u.a. in mehreren Museen. Die Bewohner brauchen Ärzte und Nahversorgung.;2020-11-01T21:26:34Z
15;375;;"Entwurf B ist deutlich weniger attraktiv, insbesondere mit Blick auf (fehlendem) Lärmschutz. Die Aufenthaltsqualität wird enorm darunter leiden. Wohnnutzung an diesem Ort ist auch extrem wichtig, für einen Stadtteil, der deutlich zu wenig Kaufkraft hat.
Tragisch, dass die Zollgebäuden so grässlich hier stehen. Wir auf der Veddel haben wirklich nichts davon - reine Flächenverschwendung.
Bitte das, was der Stadtteil braucht: Nahversorgung(!), Wohnungen, Moschee.";2020-11-01T21:34:00Z
16;13;;"In den entkernten Rundbunker muss eine gemeinnützige Stadtteilnutzung.
Der Steg muss breiter, am Verweilende, SUP-Paddler*innen und Angler*innen gemeinsam Platz zu bieten.
Die Grünfläche hinter der östlich gelegenen Brücke ist einzubeziehen.";2020-10-02T20:00:53Z
16;90;Antwort an Nr. 13;Gute Idee, den Steg zu verbreitern.;2020-10-03T12:22:36Z
16;21;;"Schön, dass der Turmbunker erhalten bleibt. Eine gastronomische und/oder subkulturelle Nutzung wie Galerien und Stadtteilräume wäre optimal!
Der Steg wirkt noch etwas zu klein, finde ich. Da sollte man ruhig großzügiger sein, damit genug Platz zum Verweilen vorhanden ist.
Der Zugang zum Grasbrook in dem Entwurf ist sehr gut und dringend nötig. Der jetzige Weg über die Tunnel- und Rampenstraße ist besonders für Fahrradfahrer durch den LKW-Verkehr enorm gefährlich!";2020-10-02T21:10:37Z
16;65;;"Eine vernünftige Möglichkeit zum Einsetzten von Kajaks etc inklusive der Möglichkeit, diese per Auto in die Nähe zu bringen wäre wünschenswert.

Dem Turmbunker könnte auch eine Nutzung als subkulturellen Ort/Club o.ä. angedacht werden, für Konzepte wäre da z.B. der Südpol ein kompetenter Ansprechpartner.";2020-10-03T09:50:44Z
16;266;Antwort an Nr. 65;"Bitte keine Clubs direkt zwischen der Autobahn und Eisenbahn.

Das schreit ja wortwörtlich nach Unfällen von Betrunkenen.";2020-10-10T13:03:38Z
16;267;Antwort an Nr. 266;Und dann kann es sein, dass einige von ihn aufgrund “einer Auffrischung im Wasser” ertrinken;2020-10-10T13:04:33Z
16;77;;Im Turm ein Baldin Museum einzurichten. Baldin Stadt gibt es bereits, aber Baldin Museum gibt es nicht.;2020-10-03T10:30:03Z
16;107;Antwort an Nr. 77;Baldin? Sie meinen Ballin, oder? Albert Ballin kann man wunderbar im Hafenmuseum thematisieren.;2020-10-03T15:57:16Z
16;89;;Schön dass der Turm erhalten bleibt und man einen naturnahen Wasserzugang erhält. Die Ideen in den Kommentaren, den Turm für Gastro oder Subkultur zu nutzen, finde ich gut. Vielleicht lässt sich ja beides verbinden, mit tagsüber Gastro und abends Nachtclub? Lärmbelastung hat man dort ja eh 24/7. Ganz, ganz wichtig ist eine vernünftige Fahrradanbindung Richtung Freihafenbrücke. Der jetzige Weg ist so gefährlich, dass ich im Zweifel lieber häufiger das Auto nehme um in die Stadt zu fahren.;2020-10-03T12:21:54Z
